original_index,chunk_id,chunk_index,text,simplified_text
53,53_0,0,"As families in Taiwan prepare to gather for lunar new year celebrations in January, a game that will be released that month promises to offer some war-themed fun over the festive period. The board game 2045, developed by the Taiwanese company Mizo Games, invites players to participate in an imaginary Chinese invasion 20 years in the future. Players are given roles that include Taiwanese army officers, Chinese sleeper agents and volunteer citizen fighters. “We can’t predict the future, but if a conflict is unavoidable I hope this game gives people a chance to experience war on the tabletop before it reaches us,” KJ Chang, the founder of Mizo Games, told the Wall Street Journal. The game is being released at a time when China has increased its military pressure around the self-governing island. Taiwan has never been ruled by the People’s Republic of China but Beijing regards it as part of its territory and has promised to “unify” it with China, using force if necessary. Observers do not know when, if ever, China will launch a military operation against Taiwan. But some analysts have pointed to the years around 2050 as a possible risk period. Xi Jinping, China’s leader and military commander-in-chief, has pledged to build a “world-class army” by the middle of the century, and 2049, the centenary of the People’s Republic of China, is the date by which Beijing wants to achieve “national rejuvenation”. Mizo Games launched a crowdfunding campaign for their new product in August. Within months, it had raised NTD$4.1m (£99,468), surpassing its original target by more than 4,000%. 2045 is the latest in a series of entertainment products in Taiwan that focus on the threat of an attempted Chinese annexation. This year also saw the release of Zero Day, a Taiwanese government-funded television series that depicts a Chinese invasion. It also received support from Robert Tsao, a Taiwanese tech billionaire and supporter of Taiwan’s civil defence efforts. As well as receiving the first copies of the game, VIP backers of the crowdfunding campaign will receive extra Taiwan-themed products.","As families in Taiwan celebrate the lunar new year in January, a game that will be released that month promises to have some war-themed fun over the festive period. The board game 2045, developed by the Taiwanese company Mizo Games, invites players to participate in an imaginary Chinese invasion 20 years in the future. Players are given roles that include Taiwanese army officers, Chinese sleeper agents and volunteer citizens fighters. ""We can't predict the future, but if a conflict is impossible, I hope this game gives people a chance to experience war on the tabletop before it gets to us,"" KJ Chang, founder of Mizo Games, told the Wall Street Journal. The game is being released at a time when China has increased its military pressure around the self-governing island. Taiwan has never been ruled by the People's Republic of China. But Beijing thinks Taiwan is part of its territory. China has promised to ""unify"" Taiwan with the mainland. It's willing to use force if needed. Observers don't know when, if ever, China will launch a military operation against Taiwan. But some analysts say the years around 2050 are a risk period. Xi Jinping is China's leader and military commander-in-chief. He has promised to build a ""world-class army"" by the middle of the century. Beijing wants to achieve ""national rejuvenation"" by 2049. This year is the centenary of the People's Republic of China. Mizo Games launched a crowdfunding campaign for their new game in August. Within months, it had raised NTD$4. 1m (£99,468) more than 4000% higher than its original target. 2045 is the latest in a series of entertainment products in Taiwan that focus on the threat of Chinese annexation. This year also saw the release of Zero Day, a Taiwanese government-funded television series that depicts a Chinese invasion. It also received support from Robert Tsao, a Taiwanese tech billionaire and supporter of Taiwan’s civil defence efforts. The first copies of the game will be given to VIP backers of the crowdfunding campaign."
53,53_1,1,"They include a leather passport cover embossed with the words: “Let my fly as a Taiwanese”, a nod to Taiwan’s lack of international recognition. Most countries in the world only have formal diplomatic relations with China. Beijing insists that countries should not recognise Taiwan as a separate country from China and puts pressure on governments to cut ties with Taipei.","They have a leather passport cover with the words: ""Let me fly as a Taiwanese"", a nod to Taiwan's lack of international recognition. Most countries in the world only have diplomatic relations with China. Beijing says countries should not recognise Taiwan as separate from China. It pressures governments to cut ties with Taiwan."
54,54_0,0,"The tech entrepreneur and close adviser to Donald Trump Elon Musk has taken a stunning new public step in his support for the far-right German political party Alternative for Germany (AfD), publishing a supportive guest opinion piece for the country’s Welt am Sonntag newspaper that has prompted the commentary editor to resign in protest. The commentary piece in German was launched online on Saturday before being published on Sunday in the flagship paper of the Axel Springer media group, which also owns the US politics news site Politico. Musk uses populist and personal language to try to deny AfD’s extremist bent, and the essay expands on his post on his social media platform, X, on which he last week claimed that “only the AfD can save Germany”. Translated, Musk’s piece said: “The portrayal of the AfD as rightwing extremist is clearly false, considering that Alice Weidel, the party’s leader, has a same-sex partner from Sri Lanka! Does that sound like Hitler to you? Please!” Germany’s domestic intelligence agency has classified the AfD at the national level as a suspected extremism case since 2021. Shortly after the piece was published online, the editor of the opinion section, Eva Marie Kogel, used the US tech mogul’s own platform to post on X that she had submitted her resignation. “I always enjoyed heading the opinion department at Welt and Wams. Today a text by Elon Musk appeared in Welt am Sonntag. Yesterday I submitted my resignation after printing,” she posted. She included a link to the Musk commentary article. The AfD has a strong anti-immigration stance and, like incoming president Donald Trump in relation to the US, is calling for mass deportations from Germany. Earlier in December, Musk not only posted in favor of AfD but the party’s hard line on immigration appeared to resonate with the incoming US vice-president, JD Vance, MSNBC reported. Senior Welt Group figures weighed in on Saturday. “Democracy and journalism thrive on freedom of expression.","Elon Musk is a tech entrepreneur and close adviser to Donald Trump. He has taken a stunning new step in his support for Germany's far-right party, the AfD. He wrote a supporter opinion piece in the newspaper Welt am Sonntag. This led the editor of the newspaper to quit. The German commentary piece was launched online on Saturday and published on Sunday in the flagship paper of Axel Springer media group, which also owns the US politics news site Politico. Musk uses populist and personal language to try to deny the AfD’s extremist bent, and the essay expands on his post on his social media platform, X last week, saying that “only the AfD can save Germany”. ""The portrayal of the AfD as a rightwing extremist is clearly false, considering that Alice Weidel, the party’s leader, has a same-sex partner from Sri Lanka! Do you think that's Hitler? Please! Germany’s domestic intelligence agency has classified the AfD at the national level as a suspected extremism case since 2021. Shortly after the piece was published online, the editor of the opinion section, Eva Marie Kogel, used the US tech mogul’s own platform to post on X that she had resigned. ""I always liked to be the opinion department at Welt and Wams. Today a text by Elon Musk appeared in Welt am Sonntag. Yesterday I resigned after printing,"" she wrote. She linked to the Musk commentary. The AfD is against immigration and wants to do mass deportations in Germany. In December, Musk posted for AfD. The party is hard on immigration. This was good for the new US vice-president, JD Vance. Senior Welt Group figures weighed in on Saturday. ""Democracy and journalism thrive on freedom of expression."
54,54_1,1,"This includes dealing with polarising positions and classifying them journalistically,” the newspaper’s editor-in-chief designate, Jan Philipp Burgard, and Ulf Poschardt, who takes over as publisher on 1 January, told Reuters. They said discussion about Musk’s piece, which had about 340 comments several hours after it was published, was “very revealing”. Underneath Musk’s commentary, the newspaper published a response by Burgard. “Musk’s diagnosis is correct, but his therapeutic approach, that only the AfD can save Germany, is fatally false,” he wrote, referencing the AfD’s desire to leave the European Union and seek rapprochement with Russia as well as appease China. Musk and Weidel both later posted a link to the article on X. The AfD backing from Musk, who also defended his right to weigh in on German politics due to his “significant investments”, comes as Germans are set to vote on 23 February after a coalition government led by the German chancellor, Olaf Scholz, collapsed late this fall. The AfD is running second in opinion polls and might be able to thwart either a centre-right or centre-left majority, but Germany’s mainstream, more centrist parties have pledged to shun any support from the AfD at the national level.","The new leaders of the newspaper spoke to Reuters. This includes dealing with polarizing positions. It also includes writing them. The leaders are Jan Philipp Burgard and Ulf Poschardt. Poschardt becomes publisher on 1 January. They said discussion about Musk’s piece, which had about 340 comments about it a few hours after it was published, was ""very revealing"". Under Musk’s comment, the newspaper published a response from Burgard. Musk's right. His approach is fatally wrong. He thinks only the AfD can save Germany. The AfD wants to leave the EU, re-establish relations with Russia and to appease China. Musk and Weidel later posted a link to the article on X. Musk is backing the AfD. He defended his right to talk about German politics because of his big investments. Germans will vote on 23 February. This follows the collapse of Chancellor Olaf Scholz's coalition government late this fall. The AfD is second in opinion polls. It might stop a centre-right or centre-left majority. Germany's main, centrist parties have pledged to boycott any support from the AfD. This is at the national level."
55,55_0,0,"Dominique Pelicot will not appeal against his conviction for drugging and raping his wife and inviting strangers to rape her, his lawyer has said. Béatrice Zavarro said the former electrician, 72, who was jailed for the maximum 20 years this month, wished to spare his now ex-wife, Gisèle Pelicot, a new ordeal but admitted there was also the risk a new trial in front of a public jury could mean a longer prison sentence. Pelicot and the 50 others who were all found guilty of rape or sexual assault after a three-and-a-half-month trial have until midnight on Monday to lodge an appeal. A statement from public prosecutor confirmed that 17 people had so far appealed against their convictions, adding that a new trial would be held in Nîmes towards the end of next year. Gisèle Pelicot, 72, a retired logistics manager, believes she may have been raped more than 200 times by her husband and other men between 2011 and 2020, when Dominique Pelicot was finally caught after filming up the skirts of female shoppers in a supermarket near the couple’s home in the Provençal town of Mazan. Detectives subsequently found tens of thousands of videos of the abuse on his phone and a hard drive. On Monday, Zavarro said Dominique Pelicot had decided not to appeal against his conviction because to do so would “force Gisèle into a new ordeal and new confrontations, which [he] rejects”. Appealing against the guilty judgment, when Pelicot admitted the charges, would involve “running an unnecessary risk”, she added, as the accusations could be made more serious in the appeal court, where the case would be held in front of a public jury, potentially leading to a longer prison term. “It is time to put an end to this judicially,” Zavarro said on Monday. The marathon rape trial in Avignon was heard by a panel of five professional magistrates. The appeal court, which sits in the southern city of Nîmes, will require a new full trial within the next year. Gisèle Pelicot is not required to attend the appeal hearing but her lawyer, Stéphane Babonneau, indicated she was ready to do so.","Dominique Pelicot will not appeal his conviction for drugging and raping his wife and inviting strangers to rape her, his lawyer said. Béatrice Zavarro spoke about a 72-year-old former electrician. He was jailed for the maximum 20 years this month. He wanted to spare his ex-wife, Gisèle Pelicot, a new thing. He said a new trial could be longer. Pelicot and the 50 others who were all found guilty of rape or sexual assault after a three-and-a-half-month trial have until midnight on Monday to lodge an appeal. A statement from the public prosecutor said 17 people have appealed against their convictions so far, adding that a new trial will be held in Nîmes at the end of next year. Gisèle Pelicot is a 72-year-old retired logistics manager. She thinks she may have been raped more than 200 times by her husband and other men. This happened between 2011 and 2020. Her husband, Dominique Pelicot, was caught in 2020 after filming the skirts of women in a supermarket near their home in Mazan. Detectives found tens of thousands of videos of the abuse on his phone and a hard drive. On Monday Zavarro said Dominique Pelicot had decided not to appeal his conviction because it would ""force Gisèle into a new ordeal and new confrontations, which [he] rejects"". She said appealing the guilty verdict would be unnecessary. Pelicot had admitted the charges. In the appeal court, the accusations could be more serious. The case would be heard by a public jury, potentially leading to a longer prison term. ""It's time to end this judicially,"" Zavarro said on Monday. The marathon rape trial in Avignon was heard by five professional magistrates. The appeal court, which sits in the southern city of Nîmes, will require a new full trial within the next year. Gisèle Pelicot is not required to attend the appeal hearing but her lawyer, Stéphane Babonneau, said she was ready to do so."
55,55_1,1,"“She has told us she will be there. Maybe not every day but she says she will go,” he said. She became an international feminist figurehead after insisting the trial be held in open court and the videos of her abuse shown in order that “shame changes sides”. The trial has caused much soul-searcing in France and calls to tighten French rape laws, including introducing the concept of “consent”, which is absent. The trial also threw a spotlight on attitudes towards the rape and sexual abuse of women in France, where 94% of reported rape cases are dropped without any action. “From Gisèle Pelicot’s point of view, there is no sentence that will give her back what she has lost,” Babonneau said. “All Gisèle Pelicot wanted is to have the accused convicted for what they did to her. As for the personal sentences, she respects the decision of the court and finds no solace in them.”","""She told us she will be there. Maybe not every day but she says she will go,"" he said. She became an international feminist figurehead. She said the trial should be held in open court. She asked for the videos of her abuse to be shown. She wanted ""shame changes sides."" The trial has caused much soul searching in France and calls for stricter laws on rape in France, including the concept of ""consent"" which is absent. The trial also showed attitudes towards the rape and sexual abuse of women in France, where 94% of reported rape cases are dropped without any action. ""From Gisèle Pelicot's point of view, there is no sentence that will give her back what she has lost,"" Babonneau said. ""All Gisèle Pelicot wanted was for the accused to be convicted for what they did to her. As for the personal sentences, she respects the decision of the court and does not feel sorry for them."""
56,56_0,0,"Work has begun to conserve and digitise one of the oldest paper documents still in existence on the island of Ireland. The ecclesiastical register, which dates back to the medieval period, is about 650 years old. It belonged to the former archbishop of Armagh Milo Sweteman. Its delicate pages are being repaired by experts at the Public Records Office of Northern Ireland (Proni) as part of an initiative to rejuvenate and preserve some of the island of Ireland’s most important historical texts. Ecclesiastical registers contain copies or drafts of documents created by the archbishops’ administration work, including legal papers, official letters, correspondence, receipts and wills. The register belonging to Sweteman dates to his time in the senior clerical role from 1361 to 1380. Conservation work on the register of archbishop John Swayne, dated from 1418 to 1438, has already been completed and a digitised copy, along with a translated summary, are now available online. The conservation work on the Swayne books involved carefully detaching bindings dating from the 17th century, gently washing all the paper folios and then consolidating each piece of paper with a weak gelatine solution. Tears and losses in the paper were infilled with Japanese kozo paper before the books were rebound using 17th-century binding material. The work now under way on the Sweteman register involves the need to repair damage that resulted from previous conservation efforts dating back to the start of the 20th century when tracing paper was placed on the pages in an attempt to preserve them. The tracing paper was acidic and actually accelerated the corrosion of the ink and paper. It is now being removed using a specialist gel before being subjected to a low-pressure washing process. The same kozo paper and wheat starch paste repairs used for Swayne’s register are then being undertaken. Similar work is being carried out on a third register, dated between 1400 and 1418, that belonged to former archbishop Nicholas Fleming. Sarah Graham, head of conservation at Proni, explained that paper was extremely rare on the island of Ireland when the registers were compiled.","Work is being done to conserve and digitise one of the oldest paper documents still in existence on the island of Ireland. The ecclesiastical register, which dates back to the medieval period, is about 650 years old. It was the former archbishop of Armagh, Milo Sweteman. Experts are repairing its delicate pages. They work at the Public Records Office of Northern Ireland (Proni) and this is part of an initiative to restore and preserve some of Ireland's most important historical texts. Ecclesiastical registers contain copies or drafts of documents created by the archbishops’ administration work, including legal papers, official letters, correspondence, receipts and wills. The register of Sweteman dates back to his time in the senior clerical role from 1361 to 1380. Conservation work on the register of archbishop John Swayne is done. The register dates from 1418 to 1438. A copy is now available online. A translated summary is also available. The work on the Swayne books was to carefully remove the bindings from the 17th century. All the paper folios were gently washed and each piece of paper was then consolidated. This was done with a weak gelatine solution. Tears and losses in the paper were filled with Japanese kozo paper before the books were re-bound using 17th-century binding material. Work is now going on the Sweteman register. This work must repair damage from earlier conservation efforts. These efforts date back to the start of the 20th century. At that time, tracing paper was placed on the pages to preserve them. The tracing paper was acidic and it really accelerated the corrosion of the ink and paper. It's now being removed using a special gel and then cleaned with a low-pressure washing machine. The same kozo paper and wheat starch paste repairs used for Swayne’s register are now being done. Work is being done on a third register, dating from 1400 to 1418, belonging to former archbishop Nicholas Fleming. Sarah Graham is the head of conservation at Proni. She said paper was very rare on the island of Ireland. This was when the registers were made."
56,56_1,1,"It was a period that just predated the invention of the printing press when parchment from animal skins was still the preferred writing material. “Paper that pre-dates 1450 is particularly rare, it didn’t occur in Ireland for a couple of centuries after the register of Milo Sweteman or the register of John Swayne were completed,” said Graham. “We’ve done some research into the watermarks and know that the paper came from Italy and from Spain.” Graham said it was likely the archbishops imported the paper to Ireland during their travels around Europe. The Virtual Record Treasury of Ireland is an effort to partially recreate the rich historical archive that was destroyed when the Public Record Office of Ireland in Dublin was set alight in June 1922 in the beginning of the Irish civil war. Graham emphasised the importance of preserving the centuries-old documents that do still exist. “The work that we do in conservation more broadly is really important to stabilise the collections so that they’re available to the public now, but they’re also available for generations to come, so that future generations are able to understand where they come from, what their history is, and the primary source of material is here and available to them,” she said.","It was a time when before the printing press, parchment from animal skins was still the preferred writing material. Paper from before 1450 is very rare. This paper never came to Ireland for many hundred years after the registers of Milo Sweteman and John Swayne were finished. ""We've done some research into the watermarks and know that the paper came from Italy and Spain."" Graham said it was likely the archbishops bought the paper to Ireland during their travels around Europe. The Virtual Record Treasury of Ireland is an effort to partially recreate a rich historical archive. This archive was destroyed in June 1922. It was lost when the Public Record Office of Ireland in Dublin was lit. This happened at the beginning of the Irish Civil War. Graham said it was important to preserve the centuries-old documents that still exist. Our conservation work is important to stabilize collections. This makes them available now and keeps them for future generations. They will be able to understand their history through these primary sources."
57,57_0,0,"South Korea’s intelligence agency has reported that a North Korean soldier believed to have been the first to be captured while supporting Russia’s war in Ukraine has died after being taken alive by Ukrainian forces. Seoul’s spy agency earlier on Friday confirmed Ukrainian reports that an injured North Korean soldier had been captured by Ukrainian forces, in what was likely to have been the first capture of its kind since Pyongyang sent combat forces to bolster Russian forces in the war. The South Korean national intelligence service said in a statement: “Through real-time information sharing with an allied country’s intelligence agency, it has been confirmed that one injured North Korean soldier has been captured.” The agency later said the captured soldier had died from his injuries. A photo of the soldier, who looked gaunt and appeared to have been injured, circulated on the Telegram messaging app, South Korea’s Yonhap news agency said. In his nightly video address on Friday, Volodymyr Zelenskyy said North Korean troops fighting in Russia’s Kursk region are suffering heavy losses and being left unprotected by Moscow’s forces. Ukraine’s president said Russian troops were doing everything to ensure that North Korean soldiers were not taken prisoner by Kyiv. He said some North Korean soldiers had been captured by Ukrainian forces, but were hurt so badly they could not be saved. Earlier the Ukrainian outlet Militarnyi reported that special forces had captured the soldier in the Kursk region, where Ukraine has seized and held some territory. The outlet did not say when the capture took place, and there has been no confirmation from officials in Ukraine or North Korea, where the state media have not referred to the deployment of the country’s troops. Militarnyi said that if it was confirmed, the soldier would be the first North Korean combatant to have been taken by Ukrainian forces. As many as 11,000 soldiers from North Korea have been deployed to help Russia, months after Kim Jong-un and Vladimir Putin signed a mutual defence pact that committed each country to come to the other’s aid if attacked. While the North could gain valuable battlefield experience, its poorly trained soldiers, fighting in unfamiliar territory, have quickly been exposed to the dangers of combat.","South Korea’s intelligence agency has reported that a North Korean soldier believed to have been the first to be captured while supporting Russia’s war in Ukraine has died after being taken alive by Ukrainian forces. Seoul's spy agency confirmed Ukrainian reports on Friday. The reports said a North Korean soldier was captured by Ukrainian forces. This was probably the first capture of its kind. It happened after Pyongyang sent combat forces to help Russia in the war. South Korea's national intelligence service said in a statement: ""Through real-time information sharing with an intelligence agency in a allied country, one injured North Korean soldier has been captured."" The agency later said the captured soldier died from his injuries. A photo of the soldier, who looked gaunt and appeared to have been injured, circulated on the Telegram messaging app, South Korea’s Yonhap news agency said. Volodymyr Zelenskyy gave a nightly video address on Friday. He said North Korean troops are fighting in Russia’s Kursk region. They are suffering a lot. They are not protected by Moscow’s forces. Ukraine’s president said Russian troops were doing everything to make sure North Korean soldiers were not taken prisoner by Kyiv. He said some North Korean soldiers were captured by Ukrainian forces, but they were hurt so badly they couldn't be saved. Earlier, the Ukrainian outlet Militarnyi reported a capture. Special forces captured the soldier. This happened in Kursk. Ukraine has taken and held some territory there. The outlet did not say when the capture happened, and there has been no confirmation from officials in Ukraine or North Korea, where the state media have not mentioned the deployment of the country’s troops. Militarnyi said if it was confirmed, the soldier would be the first North Korean combatant taken by Ukrainian forces. Up to 11,000 North Korean soldiers have been sent to help Russia. This happened months after Kim Jong-un and Vladimir Putin signed a defence pact. The pact gives each country the right to help the other if attacked. North Korea's soldiers could gain battlefield experience. However, they are poorly trained and not used to the land. This has quickly shown them the dangers of combat."
57,57_1,1,"Ukraine’s military intelligence agency, known as the GUR, said on Thursday that North Korean troops were suffering heavy losses in the fighting in Kursk and facing logistical difficulties as a result of Ukrainian attacks. The GUR said Ukrainian strikes near Novoivanovka had inflicted heavy casualties on North Korean units and that North Korean troops also faced supply issues, including shortages of drinking water. This week Zelenskyy claimed that more than 3,000 North Korean troops had been killed or wounded in the Kursk region. It was the first significant estimate by Ukraine of North Korean casualties. On Friday a White House spokesperson said 1,000 North Korean troops had been killed or wounded in Kursk in the past week alone. “It is clear that Russian and North Korean military leaders are treating these troops as expendable and ordering them on hopeless assaults against Ukrainian defences,” John Kirby said. He described the North Korean troops’ offensive as “massed, dismounted assaults” and said Joe Biden was likely to approve another security assistance package for Ukraine in coming days. The deployment of North Korean soldiers marked a dramatic escalation in the war, which began almost three years ago, as the Kremlin turned to its ally to boost its forces. It was also seen as an attempt by Putin to broaden the conflict through the direct involvement in fighting of a third country. Slovakia, meanwhile, confirmed on Friday that it would host peace talks between Moscow and Kyiv, despite Ukraine’s accusation that it is playing into the hands of Putin. On Thursday the Russian president said it was “acceptable” for the country to become a “platform” for dialogue over the conflict, which the US president-elect, Donald Trump, has said he could end after he takes office in January. That prospect has raised concerns in Kyiv that a settlement could be imposed on terms favourable to Moscow, as Ukraine struggles on the battlefield.","Ukraine's military intelligence agency is GUR. GUR said this on Thursday. North Korean troops are suffering heavy losses in Kursk. They are facing logistical problems from Ukrainian attacks. The GUR said Ukrainian strikes near Novoivanovka killed many North Korean units and North Korean troops had problems with supplies, including shortages of drinking water. This week Zelenskyy said that more than 3,000 North Korean troops were killed or wounded in the Kursk region. It was the first estimate by Ukraine of North Korean casualties. On Friday, a White House spokesperson said 1,000 North Korean troops have been killed or wounded in Kursk in the past week alone. Russian and North Korean military leaders are treating these troops as a burden and they are ordering them to attack Ukrainian defences. These attacks are hopeless. He said North Korean troops were ""massed, dismounted assaults."" He said Joe Biden will approve another security package for Ukraine. This will be approved in the coming days. The deployment of North Korean soldiers was a dramatic escalation in the war. The war started almost three years ago. The Kremlin turned to its friend for help. It wanted to increase its strength. It was also a way to broaden the conflict by being involved in fighting a third country. Slovakia said this on Friday. It will host peace talks between Moscow and Kyiv. Ukraine has accused Slovakia of playing into Putin's hands. The talks will continue despite this accusation. Russian President Vladimir Putin said on Thursday that it was ""acceptable"" for the country to become a ""platform"" for dialogue. This would be about the conflict. Donald Trump, the US president-elect, has said he can end the conflict after he takes office in January. That has raised fears in Kyiv. A deal could be made on terms that would benefit Moscow, which is a worry as Ukraine is fighting on the battlefield."
58,58_0,0,"At first, there seemed nothing to be afraid of. Joe Giardina, his wife, Evanna, and their 16-year-old son, Paul, were taking in the picture-perfect waters of Patong bay as they ate breakfast in their Phuket beachfront hotel on Boxing Day morning in 2004. “We were admiring the view and all of a sudden the water disappeared,” says Giardina, 67, speaking from his home in Rosanna, Victoria. The water level had dropped so quickly that fish were floundering on the exposed seabed. But rather than sensing any threat, curious onlookers made their way to the beach. “The locals thought, ‘This is fantastic.’ They were running around picking the fish up.” Now Giardina knows it’s a sign to flee to higher ground. About 550km to the south-west, a magnitude 9.15 earthquake had struck 30km below the Andaman Sea, triggering what would become the most devastating tsunami in history. Paul was one of 26 Australians among more than 230,000 people whose lives were lost across 14 countries – in some impact zones, the waves reached up to 3o metres above sea level. Twenty years on, Giardina’s memories of the disaster are as vivid as they were in its immediate aftermath. “It really feels like it was only yesterday,” he says of that initially deceptive morning. Within about half an hour the sea had returned to its normal level and settled, then it began to swirl, gently stirring up the sand below. Almost simultaneously, the nearby pier started to float away. A small amount of water – no more than 20cm – washed on to the road bordering the restaurant. “It didn’t look dangerous – we said, ‘We’re going to get wet,’” Giardina remembers. But when a car was washed towards the hotel, he began to run, leading Paul by the hand and then attempting to protect his son by holding him against a pillar inside the hotel. Seconds later, a waist-high wall of water hit them from behind, throwing them over an internal wall and ripping Giardina’s clothes from his body.","At first, there was nothing to fear. Joe Giardina was with his wife, Evanna, and their 16-year-old son, Paul. They were eating breakfast in their Phuket beachfront hotel. It was Boxing Day in 2004. They were looking at the beautiful waters of Patong bay. ""We looked at the view and suddenly the water disappeared,"" says Giardina, 67, speaking from his home in Rosanna, Victoria. The water had dropped so quickly that fish were floating on the exposed seabed. But instead of feeling any danger, curious people went to the beach. ""The locals thought, 'This is fantastic.' They were running around picking up the fish. Now Giardina knows it's a sign to go higher. About 550km to the south-west, an earthquake happened. It was 9. 15 earthquakes hit 30km below the Andaman Sea, triggering the most devastating tsunami in history. Paul was one of 26 Australians who died. More than 230,000 people died in 14 countries. In some areas, the waves reached up to 30 metres high. Twenty years later, Giardina’s memories of the disaster are as vivid as they were in its immediate aftermath. ""It really feels like it was only yesterday,"" he says of that first deceptive morning. The sea returned to normal in about half an hour. It settled. Then the sea started to swirl. It gently stirred up the sand below. Almost simultaneously, the nearby pier started to float away. A small amount of water - no more than 20cm - was washed on to the road near the restaurant. ""It didn't look dangerous - we said, 'We're going to get wet,'"" Giardina remembers. A car was washed to the hotel. He ran and led Paul by the hand. He then held his son against a pillar in the hotel. He was trying to protect him. Seconds later, a waist-high wall of water hit them from behind, throwing them over an internal wall and ripping Giardina’s clothes from his body."
58,58_1,1,"Cars and tables slammed into the building as everything in the path of the 800km/h wave was lifted and flung high. Something hit Giardina on the back of the head and he went under, losing hold of Paul. Giardina found himself pushed horizontally against the outer corner of the hotel when a large object – a car, a fridge, he’ll never know – pinned his left arm to the wall. “I’m trying with my right hand to get out, get around the corner, to push away whatever was holding me. And I just couldn’t get there. I was underwater and I held my breath for as long as I could. The last thing I recall is just opening my mouth and that was it. The lights went off.” Today, he still finds consolation in the thought that Paul, whose body was found in a makeshift morgue by Joe’s brothers-in-law three days later, might have experienced something similar. “I can only hope – and it’s terrible – but I can only hope that Paul went through the same experience,” he says. “There was no suffering.” The Giardinas had weighed up whether to visit Thailand or Bali for Paul’s first overseas trip. Paul had Down’s syndrome and, while physically high-functioning, was unable to care for himself. Phuket seemed a safer option two years after Bali’s terrorist attacks and the family – Paul’s sister, two years his senior, stayed in Australia – chose to celebrate Christmas at Patong’s Seaview hotel, where Paul played ball in the swimming pool and was photographed smiling with Santa. Joe and Evanna called their affectionate son the “love machine”. “Twice in his short life, he had open heart surgery. The second time, he’d had a valve replaced in his heart, and when he’s woken up from the surgery, what was his first comment? It wasn’t tears and crying and screaming, it was ‘What happened?’ There wouldn’t be too many of us behaving that way,” Joe Giardina says, laughing. Giardina was found inside the hotel, lying prone and headfirst down a flight of steps on the third storey.","Cars and tables slammed into the building as everything in the path of the 800km/h wave was lifted and flung high. Something hit Giardina on the back of the head and he went under, losing hold of Paul. Giardina was pushed horizontally against the hotel's outside corner. A big object pinned his left arm to the wall. It could have been a car or a fridge. He will never know what it was. ""I'm trying with my right hand to get out, get around the corner, and push away anything that was holding me. And I couldn't get there. I was underwater and I breathed as long as I could. The last thing I remember is just opening my mouth and that was it. The lights went off."" Today, he still feels comfort in thinking. Paul's body was found in a makeshift morgue. Joe's brothers-in-law found it three days later. He thinks Paul might have had something like that. ""I can only hope - and it's terrible - but I can only hope that Paul had the same experience,"" he says. ""There was no suffering."" The Giardinas thought about whether to visit Thailand or Bali for Paul’s first overseas trip. Paul had Down's syndrome and, although he was strong, he couldn't care for himself. Phuket was a safer option two years after Bali’s terrorist attacks. The family decided to celebrate Christmas at Patong’s Seaview hotel. Paul’s sister, two years older, stayed in Australia. At the hotel, Paul played ball in the swimming pool and was photographed smiling with Santa. Joe and Evanna called their sweet son the love machine. ""Twice in his short life, he had open heart surgery. He had a second surgery. This time, he got a new heart valve. He woke up after the operation. What was his first comment? It wasn’t tears and crying and screaming, it was ‘What happened?’ There wouldn’t be too many of us doing that,"" Joe Giardina says, laughing. Giardina was found inside the hotel, lying prone and headfirst down a flight of steps on the third floor."
