original_index,chunk_id,chunk_index,text,b2_text
14,14_3,3,"The organisation’s president, Dr Samantha Batt-Rawden, said: “The NHS in the south-east is in meltdown. ICUs in the south-east are overflowing, with doctors telling us that their hospitals are running out of non-invasive ventilators and even basics like oxygen.” Richard Mitchell, chief executive of the Sherwood Forest group of hospitals in Nottinghamshire, tweeted that: “Today will be a difficult day, tomorrow may be tougher and the next couple of weeks are likely to be the busiest and most challenging we have ever faced in the NHS.” The Department of Health and Social Care said: “There is no shortage of ventilators and we have enough oxygen to meet demand. “Throughout this global pandemic we have done whatever it takes to protect the NHS and save lives, including ensuring everyone who needed a ventilator had access to one.”","Dr. Samantha Batt-Rawden is the president of the organization. She said the NHS in the south-east of England has big problems.

She said the ICUs, or special care units, are full. Doctors say that hospitals do not have enough ventilators. Ventilators help people breathe. They also do not have enough oxygen. Oxygen is very important for people who are sick.

Richard Mitchell is in charge of some hospitals in Nottinghamshire. He wrote on Twitter that today will be hard. He said tomorrow might be harder. He thinks the next few weeks will be very busy. He thinks it will be the hardest time the NHS has ever had.

The Department of Health and Social Care said something different. They said they have enough ventilators. They also said they have enough oxygen.

They said they are helping the NHS during the pandemic. They want to save lives. They said everyone who needs a ventilator can have one."
15,15_0,0,"Throughout the pandemic, technology has been saving our jobs and our sanity – but in Barcelona the lockdowns have led to the revival of one of humanity’s simplest and most enduring inventions: the book. The city’s booksellers are reporting a boom in sales and, against all odds, new bookshops have opened. The latest of the new crop of shops is the Llibreria Byron, launched by the small academic publisher Huygens, which opened in November in the Sant Antoni area of the city. “We’d been planning this for three years and were set to open in April, but that obviously wasn’t possible,” said Mariana Sarrias, the shop’s co-owner. “After nine months of uncertainty and with everything that, as a small business, we had invested, it was very worrying,” she said, adding that they chose the name Byron “because he was romantic and also quite transgressive”. “The day we finally opened in November there was a queue of people waiting to get in. There wasn’t room for everyone. It was really quite moving. Since then people come every day. I don’t know if it’s out of solidarity or because the bookshop is something the barrio [suburb] lacked.” “The pandemic has made people aware of the need to support their local bookshop,” said Maria Carme Ferrer, president of the Catalan booksellers’ association. “Bookshops are local cultural centres.” Sarrias says that as publishers they had already noticed an increase in orders during lockdown. “Maybe people ran out of things to watch on Netflix,” she said, or perhaps, as they were forced into isolation, people realised that books are good company. And yet only recently the book business looked doomed. In 2013 the Catalonia bookshop, a magnet for the city’s readers since 1924, was forced to close and was replaced by a McDonald’s. That same year Canuda, the labyrinthine secondhand bookshop that was the inspiration behind the “cemetery of forgotten books” in Carlos Ruiz Zafón’s bestselling The Shadow of the Wind, also went out of business. It is now a branch of fashion chain Mango.","During the pandemic, technology helped us keep working and stay calm. But in Barcelona, the lockdowns made something old popular again: books.

Bookstores in the city are selling more books. Some new bookstores have even opened.

One of these new stores is called Llibreria Byron. It was started by a small company that publishes books for schools. It opened in November in the Sant Antoni area.

Mariana Sarrias is one of the owners of the store. She said they planned to open in April, but they could not because of the pandemic.

She said they were worried after waiting nine months. They had spent a lot of money on the store. They named the store Byron because he was a romantic and different person.

When they finally opened in November, many people were waiting outside. The store was too small for everyone. Mariana said it was very emotional. People come to the store every day. She does not know if it is to support them or because the area needed a bookstore.

Maria Carme Ferrer is the head of the booksellers' group in Catalonia. She said the pandemic made people want to help their local bookstores. She said bookstores are important places for culture in the community.

Mariana said that her publishing company saw more orders during the lockdown. Maybe people got tired of watching Netflix. Or maybe people felt lonely and realized books are good friends.

Not long ago, it seemed like bookstores would disappear. In 2013, a famous bookstore called Catalonia closed. It had been open since 1924. A McDonald's restaurant replaced it.

In the same year, Canuda, a big used bookstore, also closed. It inspired the book ""The Shadow of the Wind"" by Carlos Ruiz Zafón. Now, a Mango clothing store is in its place."
15,15_1,1,"Perhaps this sudden revival is only to be expected in a city that is the capital of the Spanish publishing trade and where the Catalans’ love of books is celebrated every year on 23 April, birthday of the patron saint, Sant Jordi (St George), and coincidentally Shakespeare’s birthday. On this day people exchange gifts of books and roses and the streets are lined with impromptu book stalls. The pandemic meant that Sant Jordi was effectively cancelled this year and it’s likely to be a small-scale affair in 2021, according to Lluís Morral, manager of Laie, perhaps the city’s best-loved bookshop. Morral says sales have definitely increased during lockdown, especially among the classics rather than recent bestsellers. “A lot of people have come back to reading and they aren’t looking for the latest publication but are more catching up on books they meant to read a few years ago,” he said. “A lot of people buy books on Sant Jordi but don’t read them. Now they realise they have all these books at home and they’ve started reading them.” He agrees with Sarrias that isolation has led people to discover – or remember – that books are very companionable. “I can’t speak for everyone, but among my acquaintances a lot of people reached saturation point watching TV series,” Morral said. Both Laie and Byron are bookshop-cafes with quiet spaces for reading, a much-needed refuge in what is officially Europe’s noisiest city. Two other new outlets, Ona, which sells books only in Catalan, and Finestres, due to open in the spring, have also set themselves up as places to meet and read as well as to buy books. Both have been financed by local philanthropists and, while he wishes them well, Morral knows that like all bookshops these relative minnows will have a battle on their hands to compete with Amazon. “What we [independent bookshops] can offer is a personal service and an understanding of what book you’ve bought and what you might also enjoy, rather than have an algorithm tell you what to read next,” he said.","Maybe this good news is not surprising. This city is the center for selling books in Spain. The people of Catalonia love books. They celebrate this every year on April 23rd. This is the day of Saint George, their special saint. It is also Shakespeare's birthday. On this day, people give each other books and roses. The streets are full of small book stands.

This year, the celebration could not happen because of the sickness. It will probably be small in 2021 too. This is according to Lluís Morral. He manages Laie, a very popular bookstore in the city.

Morral says that they sold more books when people stayed home. People bought old, famous books more than new, popular ones. He said that many people started reading again. They did not want the newest books. They wanted to read books they planned to read before. Many people buy books on Saint George's day, but they don't read them. Now they know they have these books at home. So, they started to read them.

He agrees that being alone made people see that books are good friends. Morral said that many people got tired of watching TV.

Laie and Byron are both bookstores and cafes. They have quiet places to read. This is important because this city is known as the loudest in Europe. Two new stores are also opening. Ona sells books only in the Catalan language. Finestres will open in the spring. They want to be places where people can meet, read, and buy books. Local people who give money helped them start.

Morral hopes they do well. But he knows it will be hard for them. They will have to compete with Amazon, like all bookstores. He said that small bookstores can give personal help. They understand what books you like. They can suggest what you might enjoy reading next. This is better than a computer telling you what to read."
16,16_0,0,"The French government has been accused of pandering to anti-vaxxers after figures showed that only a few hundred people had received a jab several days after the country’s vaccine programme began. Health officials said France is setting out for “a marathon, not a sprint” and that they are going slowly, in part, because of high levels of public scepticism about the vaccine. Only around 40% of people in France have said they are willing to be vaccinated, according to a recent poll. The figure has dropped since October, when just over half of French people said they were happy to be vaccinated. Willingness to have the vaccine is reportedly 77% in Britain and 69% in the US. France started administering the Pfizer/BioNTech vaccine on Sunday, beginning with staff and residents in care homes and those considered at risk of developing severe symptoms of the virus. It is the only country insisting that those offered the vaccine give their written consent after being informed of possible contraindications. However, fewer than 100 people were vaccinated in the first three days. By Wednesday evening, only 332 people had received the vaccine, according to health ministry officials. The ministry has said the aim is to vaccinate 1 million elderly and at-risk people in January, requiring more than 31,200 vaccinations every day. The health minister, Olivier Véran, admitted that France was vaccinating more slowly than other countries and suggested this was a deliberate policy to enable an information campaign rather than the result of a lack of vaccines or a logistical failure. “We have the same number of vaccine doses as our German neighbours, we have the same aims and we will have the same results,” Véran told French television. “It’s taking a while to get off the ground … I don’t confuse speed with haste,” he added. The president, Emmanuel Macron, and ministers have promised the vaccine will not be obligatory and officials have assured the public there will be no list compiled of those who refuse to have the Covid-19 jab. However, Macron said people should be guided by “reason and science”. “The vaccine is not obligatory. Have confidence in our scientists and doctors,” he said.","The French government is getting criticism. Some people think they are trying to please people who don't want vaccines.

Recently, France started giving out vaccines. But only a few hundred people got the vaccine in the first few days.

Health workers in France said they are moving slowly. They said it is like a long race, not a fast one. They are going slowly because many people in France are unsure about the vaccine.

A recent survey said that only about 40% of people in France want to get the vaccine. This number was higher in October. Back then, a little more than half of French people wanted the vaccine.

In Britain, 77% of people are willing to get the vaccine. In the US, 69% of people are willing.

France started giving the Pfizer/BioNTech vaccine on Sunday. They started with workers and people living in care homes. They also gave it to people who are likely to get very sick from the virus.

France is different from other countries. They want people to write down that they agree to get the vaccine. This is after they learn about possible problems with the vaccine.

But in the first three days, less than 100 people got the vaccine. By Wednesday evening, health officials said only 332 people had gotten the vaccine.

The health ministry said they want to give the vaccine to 1 million old and at-risk people in January. This means they need to give more than 31,200 vaccines every day.

The health minister, Olivier Véran, said France is giving vaccines slower than other countries. He said this is on purpose. He wants to give people information about the vaccine first. It is not because they don't have enough vaccines or because there are problems with getting the vaccines to people.

Véran said they have the same number of vaccines as Germany. He said they have the same goals and will get the same results.

Véran said it is taking some time to start. He also said that being fast is not the same as being rushed.

The president of France, Emmanuel Macron, and his ministers said the vaccine will not be required. Officials said they will not make a list of people who do not want the vaccine.

But Macron said people should listen to ""reason and science.""

Macron said the vaccine is not required. He said people should trust the scientists and doctors."
16,16_1,1,"In his new year address on Thursday, Macron vowed to avoid “unjustifiable delays” to vaccinations but also struck a defensive note, saying he would let “no one play with the safety” of the campaign. Axel Kahn, a leading geneticist and head of the National League Against Cancer, told Europe 1 radio that France’s vaccine strategy was wrong. “It is not suited to a situation that is so dangerous,” he said. Philippe Juvin, head of the casualty ward at the Georges-Pompidou hospital in Paris, agreed. “As an individual, I would like to be vaccinated to set an example and show people that we don’t die from the vaccine, we die from Covid. And when we don’t die, we can get severe forms of it that are very disabling,” Juvin told CNews television. Opposition leaders said the slowness of the vaccination programme made France the “dunce” of Europe. Damien Abad, leader of the centre-right opposition Les Républicains in the Assemblée Nationale, demanded an urgent meeting with the health minister. In a letter, other opposition critics wrote: “Mass vaccination is the ultimate means of seeing our country emerge from the damaging economic situation caused by the health crisis. Yet France is vaccinating 10,000 times slower than the UK.” They added: “France cannot be one of the last countries to get vaccinated and yet that’s the picture we’re facing today.” Alain Fischer, the government official overseeing France’s vaccination programme, told Europe 1 the country had chosen to prioritise the elderly and vulnerable, as opposed to health professionals, as in other countries. “There is no good or bad choice … These are small details that will seem ridiculous in two or three months,” he said. Critics say this hesitation is feeding conspiracy theories and anti-vaxxer sentiment. Nathan Peiffer-Smadja, an infection specialist at Paris’s Bichat hospital, said the scientific data was clear. “The vaccine is safe and efficient. Like many of my colleagues, I think we should be giving the vaccines quicker in order to control the epidemic more rapidly. At the rate we’re going, we’ll still be in lockdown in 2022,” he tweeted.","On Thursday, President Macron spoke about vaccines for the new year. He said vaccinations must happen quickly. But he also said safety is most important. He will not let anyone risk safety.

Axel Kahn is a scientist. He leads a group against cancer. He said France's plan for vaccines is not good. He thinks it is not right for a dangerous time.

Philippe Juvin works at a hospital in Paris. He agrees with Kahn. Juvin wants to get the vaccine himself. He wants to show people it is safe. He wants to show that people die from COVID, not the vaccine. He said COVID can make people very sick.

Some leaders disagree with Macron. They said France is vaccinating people too slowly. They think France is the worst in Europe.

Damien Abad is a leader in the government. He wants to talk to the health minister soon. Other leaders wrote a letter. They said vaccines are important for the economy. They said France is vaccinating much slower than the UK. They said France might be one of the last countries to finish vaccinations.

Alain Fischer is in charge of the vaccine program in France. He said France is giving vaccines to old and sick people first. Other countries are giving them to doctors and nurses first. Fischer said there is no right or wrong way. He thinks it will not matter in a few months.

Some people think the slow start is bad. They think it makes people not trust the vaccine.

Nathan Peiffer-Smadja is a doctor in Paris. He said the vaccine is safe and works well. He thinks France should give vaccines faster. He said if they go slowly, they might be in lockdown next year too."
16,16_2,2,"France reported 26,457 new confirmed cases on Wednesday in 24 hours, but attributed the rise to increased testing. There were 304 deaths in hospital. The number of positive tests remains low, at 2.9%.","Here is the rewritten text, simplified for CEFR B2 level:

France said they found 26,457 new cases of the virus on Wednesday. This was in one day. They think the number is higher because they are testing more people.

304 people died in the hospital. These people had the virus.

The number of tests that came back positive is still low. It is only 2.9%. This means not many people who get tested actually have the virus."
17,17_0,0,"Officials in Gibraltar are making daily patrols of the territory’s Barbary macaque population amid fears that the iconic monkeys could be vulnerable to the coronavirus. The British overseas territory has been relatively spared by the virus, documenting about 1,500 confirmed cases and six deaths. But as governments around the world wrestle with how to keep the coronavirus at bay, authorities in the Rock are grappling with an additional worry: how to shield Europe’s only wild monkey population from the virus. “We knew it from day one,” said Mark Pizarro, the veterinary officer responsible for the care of Gibraltar’s macaque population. “It’s logical. You have a virus that lives in primates like us, then it’s going to always be a risk to other primates.” Earlier this year the government sought to crack down on interactions with the macaques, which rank among the territory’s top tourist attractions. A new law, passed in August, made it an offence to touch or interfere with the monkeys, adding to existing legislation that sets out hefty fines for feeding them. “Macaques are prone to succumb to human disease,” the government noted in a statement announcing the new law. “This has been seen in the past when our macaques have for example contracted hepatitis A.” Believed to have been living on the Rock since the Moorish occupation of the Iberian peninsula, local folklore has it that as long as the macaques roam Gibraltar, the territory will remain under British rule. Officials have at times gone to remarkable lengths to protect the population; during the second world war, Winston Churchill gave an order to bolster their dwindling numbers with macaques from north Africa. Today the population stands at about 220 macaques. Coronavirus tests carried out in recent months on four – all of which died of other causes, such as road traffic accidents – came back negative, reinforcing the government’s view that the virus poses only a mild risk to the macaques. But concerns grew again in November after Denmark announced plans to cull more than 15 million mink over fears that new mutations discovered in the animals could undermine the effectiveness of Covid-19 vaccines.","Officials in Gibraltar are checking on the monkeys every day. These monkeys are called Barbary macaques. People worry that the monkeys could get the coronavirus.

Gibraltar is a British place. Not many people there have gotten sick. About 1,500 people had the virus, and six people died.

Governments all over the world are trying to stop the virus. In Gibraltar, the government has another problem. They need to protect the monkeys from the virus. These monkeys are the only wild monkeys in Europe.

Mark Pizarro takes care of the monkeys. He said they knew about this problem from the start. He said that humans and monkeys are similar. If humans can get the virus, monkeys can too.

Earlier this year, the government made new rules. They wanted people to stop touching the monkeys. The monkeys are a popular place for tourists to visit.

In August, they made a new law. It said you cannot touch or bother the monkeys. Before this law, it was already against the rules to feed them. If you fed them, you had to pay a lot of money.

The government said that monkeys can get sick from humans. They said that the monkeys got sick with hepatitis A before.

People think the monkeys have lived in Gibraltar for a long time. They say that as long as the monkeys are there, Gibraltar will stay British.

Sometimes, people have tried very hard to protect the monkeys. During the war, Winston Churchill ordered more monkeys to come from Africa. He wanted to make sure there were enough monkeys.

Now, there are about 220 monkeys.

Recently, they tested four monkeys for the virus. The monkeys had died because of other things, like getting hit by cars. The tests showed that they did not have the coronavirus. This made the government think that the virus is not a big danger to the monkeys.

But in November, people got worried again. Denmark said they would kill many mink because of the virus. The virus changed in the mink, and people worried that the vaccines might not work."
17,17_1,1,"The Gibraltar government described the Danish announcement as “particularly worrying” given that it suggested that the macaques, should they contract the virus, could become a source of infection for humans and potentially pass on mutations that could jeopardise vaccination efforts. Pizarro said his team of six had been monitoring the macaques on a daily basis. So far they have seen little sign of infection. What their patrols have made clear, however, is that the pandemic – and specifically the resulting plunge in tourism – has been a boon to the macaques. “Their behaviour in a lot of cases has reverted to normal. They interact with themselves, they forage naturally, they spend more time grooming each other, there’s less aggression between the macaques,” said Pizarro. “So there is a lot of positive spin from decreased human contact.”","Here is the rewritten text, simplified to CEFR B2 level:

The government in Gibraltar is worried. Denmark said something that made them anxious. Denmark thinks the monkeys could get the virus. If the monkeys get sick, they could give the virus to people. The virus could also change in the monkeys. This could make the vaccines not work as well.

Pizarro said he has a team. The team has six people. They watch the monkeys every day. They have not seen many signs of the virus in the monkeys.

But the team has seen something else. The pandemic changed things for the monkeys. Less tourism is good for them. Pizarro said the monkeys are acting normal again. They play with each other. They look for food in a natural way. They clean each other more often. They fight less. He said less contact with people is good for the monkeys."
18,18_0,0,"Jonathan Pollard, a former US Navy analyst who served three decades in prison for leaking thousands of classified documents to Israel, has arrived in Tel Aviv after being released from parole. Israel’s prime minister, Benjamin Netanyahu, greeted Pollard and his wife, Esther, as they walked down the steps from a private jet, footage distributed by the prime minister’s office showed. The couple, both Orthodox Jews, removed their masks and kissed the ground before greeting Netanyahu. “We are ecstatic to be home at last after 35 years,” said Pollard, who was born in the US but was granted Israeli citizenship during his imprisonment. “No one could be prouder of this country or this leader than we are.” After saying a Hebrew prayer of thanksgiving for the liberation of prisoners, Netanyahu presented Pollard, 66, with Israeli identification documents. “Welcome home,” the prime minister said. Having been arrested by FBI agents in 1985 after unsuccessfully seeking refuge at the Israeli embassy in Washington, Pollard was sentenced to life in prison in 1987. The initial shock between the US and its close ally, and Pollard’s continued imprisonment, has long strained relations between the two countries. Netanyahu has pushed for Pollard’s release for decades. During the leader’s first term in the late 1990s, Pollard was granted Israeli citizenship. However, repeated previous attempts to persuade US presidents to grant Pollard clemency have failed. Pollard’s release from parole last month was the latest in a series of gestures by the departing Trump administration towards Netanyahu’s government. In a phone call last month, Netanyahu said to Pollard: “When are we going to see you here? We’re waiting for you.” Pollard’s lawyer, Eliot Lauer, told the Times of Israel that his arrival was “a dream realised after 35 very difficult years”. The couple are expected to enter several days of quarantine, which is compulsory for all returning Israelis as a measure to guard against the spread of coronavirus.","Jonathan Pollard used to work for the US Navy. He gave secret US documents to Israel. He was in prison for 30 years. After prison, he was on parole. Now, he has arrived in Tel Aviv. Tel Aviv is a city in Israel.

Benjamin Netanyahu is the leader of Israel. He met Pollard and his wife, Esther. They came off a private plane. The Prime Minister's office showed a video of this.

Pollard and his wife are Jewish. They took off their masks. They kissed the ground. Then, they said hello to Netanyahu.

Pollard said they were very happy to be home after 35 years. He was born in the US. But he became an Israeli citizen while in prison. He said he was proud of Israel and its leader.

Netanyahu said a prayer. It was a prayer to thank God for freeing prisoners. Then, Netanyahu gave Pollard Israeli ID papers. He said, ""Welcome home.""

In 1985, the FBI arrested Pollard. He tried to hide in the Israeli embassy in Washington, but it didn't work. In 1987, he was sentenced to life in prison.

This situation caused problems between the US and Israel. They are usually good friends. Pollard being in prison made things difficult. Netanyahu wanted Pollard to be released for many years.

In the 1990s, Pollard became an Israeli citizen. Netanyahu tried many times to get US presidents to let Pollard go. But it didn't work.

Pollard was released from parole last month. This was one of the last things the Trump government did for Netanyahu.

Netanyahu called Pollard last month. He asked when Pollard would come to Israel. He said they were waiting for him.

Pollard's lawyer said it was a dream come true after 35 hard years.

Pollard and his wife must stay in quarantine for a few days. This is required for all people coming back to Israel. It is to protect against the coronavirus."
19,19_0,0,"Campaigners are calling for social housing providers to put lives above profits following an Observer report on a black tenant who was left homeless after a racist campaign by neighbours. Former social housing chiefs, Lord Victor Adebowale, Aman Dalvi, Lord Geoffrey Filkin and Barry Simons have signed an open letter to the National Housing Federation highlighting wider failings to protect victims of racial harassment. The letter demands an urgent review of social housing policy to ensure that perpetrators of racial harassment are evicted, or their victims rehoused as a priority. The group acted after reading of the plight of Laura Tate (not her real name) who has been homeless for five years after fleeing her flat following death threats. Her housing provider, London and Quadrant (L&amp;Q), refused to evict her abusers, despite their convictions for racially aggravated harassment and public order offences, and it failed to rehouse Tate. Last week a judge awarded her £31,000 in compensation after she sued L&amp;Q for negligence. The Observer had also reported the case of another black tenant who has spent two years in a women’s refuge after fleeing an abusive ex-partner. L&amp;Q failed to rehouse her without concrete evidence that she was endangered. “These are not isolated cases,” said the Labour peer Lord Filkin. “Board members and managers have a fundamental duty to ensure that tenants can live peacefully in their homes; there is more they need to do to ensure this duty is fulfilled.” L&amp;Q, which houses 250,000 people in more than 105,000 homes across the south-east, has promised an independent review on how it handles abuse cases following the Observer investigation. In a statement on its website it admitted that there were lessons to be learned and said that it has a zero-tolerance policy on discrimination of any kind. The National Housing Federation, which represents housing associations, said that it would be glad to meet the letter’s signatories to discuss reforms. “We know that as a sector we can and must do better,” said chief executive Kate Henderson.","Here's the rewritten text, simplified for a B2 level reader:

Some people are asking social housing companies to care more about people's lives than making money. This comes after a report in a newspaper called the Observer. The report was about a Black woman who lost her home. This happened because her neighbors were racist towards her.

Some important people who used to work in social housing have written a letter. These people are Lord Victor Adebowale, Aman Dalvi, Lord Geoffrey Filkin, and Barry Simons. They sent the letter to the National Housing Federation. They say that social housing companies need to do better at protecting people from racism.

The letter asks for a quick change in social housing rules. The rules should make sure that people who are racist are evicted from their homes. Or, the people who are being harassed should be given new homes first.

This group wrote the letter after reading about Laura Tate (not her real name). She has been homeless for five years. She left her home because people threatened to kill her.

The company that owned her home is called London and Quadrant (L&Q). They did not evict the people who were being racist. Even though those people were found guilty of crimes related to racism and public disorder, L&Q did not help Laura find a new home.

Last week, a judge gave Laura £31,000. This was because she sued L&Q for not taking care of her.

The Observer newspaper also wrote about another Black woman. She lived in a women's shelter for two years. She ran away from her ex-partner who was abusive. L&Q did not help her find a new home because she did not have enough proof that she was in danger.

Lord Filkin said that these are not the only cases like this. He said that the people in charge of social housing must make sure that tenants can live safely in their homes. He thinks they need to do more to make this happen.

L&Q gives homes to 250,000 people in the south-east of England. They have said they will check how they handle cases of abuse. This is because of the Observer's report.

L&Q said on their website that they can learn from these cases. They also said they do not allow any kind of discrimination.

The National Housing Federation represents social housing companies. They said they are happy to meet with the people who wrote the letter to talk about changes. Kate Henderson, who is in charge of the Federation, said that they know they can do better."
19,19_1,1,"“Last month we launched our Equality, Diversity and Inclusion Insight report, which provided evidence of the change we need to deliver. “This, and our new code of governance, emphasise the importance of housing association boards and staff reflecting the diversity of the communities they serve and ensuring the sector is always working to strengthen relationships with residents.”","Here's the rewritten text, aiming for CEFR B2 level:

Last month, we shared our new report. It is about equality, diversity, and inclusion. The report shows what changes we need to make.

This report and our new rules about how we work are important. They show why housing groups must have boards and staff that look like the people in their communities.

This means the people who work for housing groups should be as diverse as the people who live there. Also, the housing sector must always try to improve its relationship with the people who live in the houses. We want to make these relationships stronger."
20,20_0,0,"The ruthless campaign by the Chinese government to extinguish all memories of the massacre at Tiananmen Square has now resulted in the removal of the sculpture from the campus of the University of Hong Kong (Outcry as memorial to Tiananmen Square victims removed from Hong Kong University, 23 December). Since many of the countless victims were students, it is appropriate for universities elsewhere to ensure that their bravery and martyrdom is not eradicated from history. University student unions in the UK, not least at those institutions with many Chinese students, should keep their memory alive by renaming their building or part of it. This is what several did following the murder by the authorities of the black South African anti-apartheid student activist Steve Biko. The Steve Biko Bar at Bradford University closed in 2005 but the student union building at Manchester University (which has the largest student union in the UK) is still named after him. No doubt the chancellor of Oxford University, Chris Patten – who was the last British governor of Hong Kong – will be sympathetic. There is also plenty of space for the erection of a memorial near the Chinese embassy in central London. Dr Peter van den Dungen Ex-Bradford University lecturer, Halifax, West Yorkshire • Have an opinion on anything you’ve read in the Guardian today? Please email us your letter and it will be considered for publication.","The Chinese government is trying to make people forget what happened at Tiananmen Square. They are doing bad things to erase the memory. They even took away a statue from a university in Hong Kong.

Many students died at Tiananmen Square. So, universities in other countries should remember them. They should not let their bravery be forgotten.

Student groups in the UK should remember these students. This is especially true for universities with many Chinese students. They could rename a building or part of a building after them.

Some universities did this for Steve Biko. He was a student who fought against bad rules in South Africa. The government killed him. Bradford University used to have a bar named after him. Manchester University still has a building named after him.

Chris Patten is the head of Oxford University. He used to be in charge of Hong Kong. He will probably agree that it is important to remember the students.

There is also space for a memorial in London. It could be near the Chinese embassy.

Dr. Peter van den Dungen
Former lecturer at Bradford University
Halifax, West Yorkshire

If you want to share your opinion about something you read in the Guardian, send them a letter by email. They might publish it."
21,21_0,0,"Confused anti-vaccine protesters entered a test-and-trace centre in Milton Keynes on Wednesday, appearing to believe it was a coronavirus vaccine centre, where they were filmed shouting abuse at staff and appearing to steal equipment. Video shared on social media showed the group of several dozen activists, led by former Ukip candidate Jeff Wyatt, walking through the facility holding signs encouraging people not to get vaccinated and criticising the BBC. Wyatt, a former deputy leader of the far-right For Britain Movement, addressed crowds at a rally held before the storming of the Covid-19 testing site, where he claimed there are “millions” of like-minded anti-vaccine activists who have “woken up”. Piers Corbyn, a prominent anti-lockdown protester and brother of the former Labour leader Jeremy Corbyn, could not be seen in the footage but was pictured attending other stops during the so-called Freedom Rally including an invasion of the Milton Keynes Theatre. Protesters were filmed walking towards the NHS test-and-trace centre while a man on a loudspeaker claims that it is where the “vaccine rollout” is taking place as activists walk by a sign that reads “Testing”. Other demonstrators are heard shouting “disgrace” and “shame on you” as staff appear to run away and take shelter in offices. In several videos, a woman is seen unfurling a sign that reads “Reclaim NHS, End Jab” in one of the cabins before taking a large box containing what appears to be testing equipment and papers. She is seen unmasked and smiling at the cameras as she leaves the testing site. Thames Valley police said they were aware of an anti-vaccination protest that took place in central Milton Keynes on Wednesday afternoon. In a statement, the police said: “Where criminal offences have been disclosed, we will take swift action and bring offenders to justice. “If anyone has any information or wishes to report they can do by calling 101 or online quoting reference 604 29/12/2021.” The actions of the anti-vaccine protesters at the test-and-trace centre were described as “disgraceful” and faced widespread criticism by MPs.","Some people who don't want vaccines were confused. They went to a test center in Milton Keynes on Wednesday.

They thought it was a place to get vaccines. But it was a place for COVID-19 tests.

People filmed them shouting at the workers. It looked like they were stealing things.

A video was shared online. It showed a group of people with signs. The signs said not to get the vaccine. They also criticized the BBC.

Jeff Wyatt was leading the group. He used to work for a political party. He said many people don't want vaccines. He said they have ""woken up.""

Piers Corbyn was also there. He is against lockdowns. He is the brother of Jeremy Corbyn. Jeremy used to lead the Labour party.

Piers Corbyn was at other places during the day. The group also went to a theater.

The video showed the group walking to the test center. A man said on a speaker that they give vaccines there. But the sign said ""Testing.""

Some people shouted ""disgrace"" and ""shame on you."" The workers ran away and hid.

A woman took a sign that said ""Reclaim NHS, End Jab."" She took a big box with test things and papers. She smiled at the camera. She was not wearing a mask.

The police know about the protest. It happened in Milton Keynes on Wednesday.

The police said they will take action if crimes happened. They will punish the people who did wrong.

The police asked people to call them if they have information. The phone number is 101. You can also report it online. Use the number 604 29/12/2021.

People said the protesters' actions were bad. Many politicians criticized them."
